expected_value,model_output,prediction_probability,target_present,Movement_leftEar,Movement_leftShoulder,Movement_neck,Movement_nose,Movement_rightEar,Movement_rightShoulder,Movement_spineLower,Movement_spineMid,Movement_spineUpper,Movement_tailBase,All_bp_movements_Animal_1_sum,All_bp_movements_Animal_1_mean,All_bp_movements_Animal_1_min,All_bp_movements_Animal_1_max,Mean_All_bp_movements_Animal_1_mean_2,Sum_All_bp_movements_Animal_1_mean_2,Mean_All_bp_movements_Animal_1_mean_5,Sum_All_bp_movements_Animal_1_mean_5,Mean_All_bp_movements_Animal_1_mean_6,Sum_All_bp_movements_Animal_1_mean_6,Mean_All_bp_movements_Animal_1_mean_7.5,Sum_All_bp_movements_Animal_1_mean_7.5,Mean_All_bp_movements_Animal_1_mean_15,Sum_All_bp_movements_Animal_1_mean_15,Sum_probabilities,Mean_probabilities,Low_prob_detections_0.1,Low_prob_detections_0.5,Low_prob_detections_0.75
0.13655499999999507,0.7825000385795421,0.7825,1,0.003872801734611926,0.0057129920368021204,0.0015502536765768583,-0.0017283630289682606,0.026473616417866025,0.01779853867140787,0.006484165218613498,-0.005949690604508078,0.013623258795726088,0.0054568075272257485,0.008243087761627237,0.007374143660576351,0.0044184208889919314,0.006360734471062415,0.005983766181714145,0.005951046120621868,0.031036694280392112,0.03155624213247847,0.025119128147151174,0.02772208865977973,0.027100186178749937,0.03163137476037264,0.006539395803497427,0.0034884147024546053,0.16440509838615866,0.16864083516820075,0.0,0.005512317620521116,0.0115676832098427
0.13655499999999507,0.8940000438752665,0.894,1,0.010737072154956308,0.007162182560625041,0.0009084884696257233,0.003917740018660254,-1.7521642093498712e-05,0.020176060186244342,-0.0014784337306770112,0.008588686774638461,0.012019127184310606,0.013026125807593587,0.009658084937419743,0.009768210669389675,0.006072288886588808,0.0007449773170202434,0.012177483031616277,0.013922999519905659,0.03160208101327342,0.03713754929727685,0.02426747607161289,0.02883122181508725,0.028806709364304198,0.032001917216121,0.03062475762566521,0.030603117089558225,0.18752646301433543,0.19107373087948504,0.0,0.0031713373366591214,0.004415111006068741
0.13655499999999507,0.09149999827303547,0.0915,1,0.005364087649418252,0.004397839547333433,-0.00349618271738791,-0.007138228555568275,-0.0005461885240515585,-0.009546472639961508,-0.0023564902208539707,-0.005530224350930269,0.005598200903000503,-0.0004705772222092719,-0.0016533592226426208,-0.0016426328437501069,-0.0024056072880415513,0.00045971630193747615,-0.001220670509286208,-0.0016184562222048271,-0.013794225022801357,-0.015399500754622295,-0.00984194101288267,-0.013414568219280056,-0.010101397386143844,-0.01031754403392597,-0.008950994333133053,-0.00769377421863851,0.028525357109892867,0.03268920473044943,0.0,0.0011273512672664765,0.00392227606205779
0.13655499999999507,0.8680000424243849,0.868,1,0.022061358489679037,0.008127315740905203,0.0020904365705246165,0.0016879504005004264,-0.006055391346225747,0.02298598150018705,0.004879910962333724,0.003183742252609818,0.011232552334585364,0.02136595363132386,0.016531486999404592,0.014876203021015897,0.004088440649202596,-3.777379951799276e-05,0.00998882981408144,0.012560679391509382,0.025742146423126826,0.027841346959622797,0.020758548913447895,0.022859374273091645,0.022145535152317847,0.02766227949988661,0.04677235545878489,0.043606553753561456,0.16655627306102475,0.1675465629799419,0.0,0.003656922865327772,0.006729466472136209
0.13655499999999507,0.7865000377887003,0.7865,1,0.00852561190764149,0.004404776401403296,-0.0018401561760202868,-0.0050315631480872015,0.01134446863977388,0.016654364668931835,-0.002353575387987803,0.0011940448161638529,0.007161775008757872,0.006403958811132071,0.006508948933324774,0.0058358691768108885,0.002735376573965169,0.00024182505925551823,0.011946113928774054,0.01499174596162291,0.024744166274364262,0.0272456221335176,0.01743808101627394,0.021790811023703897,0.022994023782040074,0.024343478073636363,0.03771790282730592,0.03432765573082975,0.17263929500135133,0.17369714534315278,0.0,0.0024176996696721174,0.0018655717373948734
0.13655499999999507,0.7665000364785001,0.7665,1,0.009084103749050882,0.009468325911107911,-0.0030978932479347066,0.00013974183307936981,-0.003980271992287215,0.019713739265969536,-0.0008008316021008,-0.0005112561601100652,0.010898377313822323,0.018786656057883135,0.01816477640668779,0.017339943027066623,0.002431085244745077,0.007891665133538481,0.008926788432043793,0.00941251016295368,0.02721146609327377,0.026950894626136233,0.022046517408339808,0.02397493027950759,0.02426540191317713,0.02990738078696637,0.0250892950772203,0.024060769232369807,0.14334295242435657,0.14795120461139902,0.0,0.0037000916862780287,0.007576672803964612
0.13655499999999507,0.9440000469128823,0.944,1,0.01517334115502024,0.011791396053321534,0.0004887786649946691,0.00512043798086637,-0.0017803635181772393,0.02181694231048908,-0.0010934930623466245,0.0064887451009130355,0.008569105592356862,0.01662143806452278,0.011094922501993381,0.012656804428994946,0.0035538096883840353,0.0031169805191495923,0.01580062117175828,0.01879640937049487,0.028176057194591948,0.030868968688940582,0.02460503475022776,0.027593292326912006,0.026757686447449486,0.03152760986833144,0.04385745480677741,0.04251033907785939,0.19458450028146387,0.1990315614506514,0.0,0.0035769639844906464,0.006139702012455359
0.13655499999999507,0.7310000354036248,0.731,1,0.027321975652023413,0.0069533593496112185,-0.0008834862066231608,-0.0025070558956372226,0.004188390957282877,-0.010106583934696118,0.0022221647846640737,-0.0018698256549896542,0.01466349891949676,0.012137371774849725,0.017331425509403288,0.01769478468958141,0.003736694653786117,0.00796357981565052,0.015972020622157287,0.01818981460280838,0.02948273997049,0.029802912421678228,0.020104588389474428,0.022534997498935352,0.018859435730478255,0.02423931874962932,4.766090955854452e-06,-0.00034866452153153204,0.14747781396503115,0.15171505614268996,0.0,0.0055918951851163,0.011972046141313513
0.13655499999999507,0.11149999958854467,0.1115,1,0.009196858162376743,-0.0056187254379415205,0.01635819652416373,0.004751008808178483,0.0013769318028099065,-0.012579455782154128,0.0009279896156425593,-0.00016289746797909288,-0.0015895975694408548,-0.001205370110752,-0.0034008245257571446,-0.004279184688493842,0.00021603031446588262,0.0002122583196015171,-0.01234083299027816,-0.014362907703510643,-0.020049337791375025,-0.02278659682390895,-0.009600394114468145,-0.01319410053495318,-0.014682912386979155,-0.01797122936917617,-0.006793925224613133,-0.006370555432288114,0.05361973449474661,0.05197176187443176,0.0,0.0013129723073734567,0.0019901053188281993
0.13655499999999507,0.6835000330814358,0.6835,1,0.0361669571677885,-3.215692241127499e-05,0.009464512414677984,0.018150373477870404,0.0021919971034958506,0.02611017761373546,0.007377416556047365,0.0014322799755635174,0.0036977392268471476,0.009426449892677055,0.0025022025489073486,0.001477543930307661,0.004026002205027623,0.0023877499814921065,0.0034558843932427407,0.002226905627611728,0.032154975593063566,0.0337811843548269,0.014949193312156694,0.018510395983661283,0.01809520605044,0.019620500151451097,0.007145756286809047,0.0072850428416620615,0.1219554623230863,0.12635416397259974,0.0,0.006286508310215595,0.010744608708587294
