expected_value,model_output,prediction_probability,target_present,Movement_leftEar,Movement_leftShoulder,Movement_neck,Movement_nose,Movement_rightEar,Movement_rightShoulder,Movement_spineLower,Movement_spineMid,Movement_spineUpper,Movement_tailBase,All_bp_movements_Animal_1_sum,All_bp_movements_Animal_1_mean,All_bp_movements_Animal_1_min,All_bp_movements_Animal_1_max,Mean_All_bp_movements_Animal_1_mean_2,Sum_All_bp_movements_Animal_1_mean_2,Mean_All_bp_movements_Animal_1_mean_5,Sum_All_bp_movements_Animal_1_mean_5,Mean_All_bp_movements_Animal_1_mean_6,Sum_All_bp_movements_Animal_1_mean_6,Mean_All_bp_movements_Animal_1_mean_7.5,Sum_All_bp_movements_Animal_1_mean_7.5,Mean_All_bp_movements_Animal_1_mean_15,Sum_All_bp_movements_Animal_1_mean_15,Sum_probabilities,Mean_probabilities,Low_prob_detections_0.1,Low_prob_detections_0.5,Low_prob_detections_0.75
0.41240999999998484,0.6750000122036915,0.675,1,0.008647243279308086,0.006069625191117121,0.03737327022846536,0.025889134503867765,0.004518804889647754,0.016542660130161976,0.032203223463638346,0.005808520897096754,0.0188498387487064,-0.006602178736334476,0.014414614878289775,0.012965948217734785,0.011975803591994173,0.014028417834251003,0.011524057352735309,0.008462864707420152,0.01634868839359988,0.017840599175505983,0.01131491881946518,0.011201451734160681,0.008926255268949497,0.006362727213220172,-0.014123955828963801,-0.015099855160114597,-0.00300109996614327,-0.0032908695227676075,0.0,0.0053294116345547595,-0.001890108735860405
0.41240999999998484,0.5735000096167795,0.5735,1,-0.032058167577363496,-0.04267658335248564,-0.0016349515160530047,-0.009368417479506445,-0.0019237442309342988,-0.015088156884034618,0.008509109884967819,0.002867330760282867,0.009399944151799726,0.005927194202462598,-0.013653828370508698,-0.013332595113039445,-0.005427908445729903,-0.011683435239482455,-0.0071057421671665115,-0.0060026100558813675,0.0076604302404998555,0.005046899839221943,0.017846502667502047,0.013927047373246935,0.030571926172605738,0.027023196682539927,0.09123491970423908,0.08929353470873455,0.004087243259704316,0.0030630408182702683,0.0,-0.001611404603481672,0.006199234186384488
0.41240999999998484,0.8930000247218361,0.893,1,-0.004666211272577039,-0.01885596890206829,0.008042090418954454,0.0012828498267131838,0.009683441955476511,-0.002802696593613989,0.013313706043837144,0.004676075293522093,0.00394338710451878,0.013141194167540676,0.005069538127996278,0.006190773526120869,0.020605178652086237,0.004338334898941758,-0.000698815353523976,0.0031728200164964273,0.023001103696118436,0.021887404380350972,0.029077539207044048,0.024179611835314495,0.03903305177958672,0.0400185641101673,0.11297808591337426,0.10799963582955574,0.0014840378782159291,0.0017755595429520632,0.0,0.014073020789913286,-0.0013532881511631523
0.41240999999998484,0.7130000215928265,0.713,1,0.008997978333746008,0.012318070727813631,-0.000599455381366898,0.016575281808077963,0.008139071274722803,-0.0035166626811483502,0.018330820182160965,0.013336877395471215,0.012479108245833608,0.032641749552835414,0.00995022252377531,0.005309879041808605,0.0160849956814177,-0.005211455972285961,-0.0012960890855672246,0.0027042370870330322,-0.004187806428566194,-0.0031516245060094405,0.001200425435861181,-0.0007170734074882467,0.006398266748887754,0.00714843451926642,0.09809568130971343,0.09619547276807448,-0.019788593044492674,-0.021910322836213306,0.0,-0.0008455201884111219,-0.00409194751210844
0.41240999999998484,0.82300002025478,0.823,1,-0.0010666494127943072,0.02934783595310437,0.0019175781624014743,0.00310669155109216,-0.005616157503100592,0.01669575467212308,0.006317263314807562,0.002094442260660081,0.019929886283481055,0.11936336734179226,0.004485170550769375,0.00574378943493862,0.010879314872732948,0.019528512235207972,0.009185372397554055,0.010189440817770503,0.019629769404015354,0.019165205476853176,0.021667841173029414,0.02466639530697492,0.01655998778373897,0.019417751580479817,-0.005990954910647375,-0.003000989433042811,0.014428037345658921,0.010489053433436145,0.0,0.0002824832139846123,0.02117382694777353
0.41240999999998484,0.8535000274692912,0.8535,1,0.011886366255486145,0.013359892622775468,0.0017251113200411972,-0.0009634620296688468,0.0005089564985483364,0.01597591115092772,0.018937199173977196,0.00250234911880284,0.015591229189506955,0.04851642743785344,0.0037297051093350395,0.002393779666455238,0.004258441017148051,0.002913287684053536,-0.0019222629399427938,-0.001825534424604136,0.0033610091305316028,0.003935761864451894,0.011458783133065378,0.012087213728985625,0.024511692937204933,0.025847662542975963,0.04729869533635041,0.05080931356222143,0.0571973674599591,0.055774584025531516,0.0,0.0011603995653815603,0.010060147331951637
0.41240999999998484,0.8440000260901936,0.844,1,0.010038723877316445,-0.01903082466141777,-0.0026520060086985798,0.006682352892346284,0.008005405920158717,-0.012073706358254882,0.010335777142203684,0.004254970213026823,0.01677711407352427,0.015894331466416237,0.009865404921539724,0.008422268328230302,0.003192052423378993,0.007344348600434394,0.0027407722693831805,0.005298455849270383,0.007191703555001343,0.00783680314233493,0.023096676032202678,0.016456207602335713,0.03695787772089999,0.036315748867797516,0.09665955835388605,0.09363023181960273,0.01797488782810075,0.014367920881248927,0.0,-0.0016435397746383095,0.007650509112578332
0.41240999999998484,0.913000025607641,0.913,1,0.0025241011251679437,0.00801215792370984,0.0031104649568410546,0.0037355729959166694,0.004970390011477636,0.00028076079756982785,0.007677990943323874,0.006157384602461899,-0.004705449748885808,0.012817750612064992,-0.0035549831026460764,-0.002138451616625643,0.020301984515958243,-0.0034105841519129587,0.0018762408045882805,0.004596919050629005,0.018969635760659003,0.017046670706336534,0.02006796562885979,0.01755468797546989,0.03093963831443884,0.031022923959596584,0.12344878766806193,0.11706940327404969,0.023169004339456522,0.023447729721906462,0.0,0.011182712579622063,0.004418615959560195
0.41240999999998484,0.7945000209111512,0.7945,1,-0.01496199677263295,-0.028644626256282918,0.012180728953182913,0.002657298104650554,0.011216952423919188,0.0007801350984666566,0.0206993016256842,0.0096909337769402,0.013661260265513677,0.014198513421178519,-0.0025184601780339965,0.00014527762201901328,0.011204724094425966,-0.0031811832275654827,0.0013155003421302957,0.002885820269519057,0.007833973338275504,0.006669833358077852,0.014815662951883954,0.012913528006872932,0.02573044854368941,0.024564820783164496,0.11554664449468832,0.11434379651807275,-0.0018600426903307898,-0.0019339629188321794,0.0,0.016868174995015684,-0.00473303603252635
0.41240999999998484,0.919500030211904,0.9195,1,0.012185161742119987,0.01534594044734348,0.009499395263554877,0.006289461528062042,0.003062157722528376,0.008375372778828343,-0.0009349033891846403,0.008562533748225309,0.010665089489039303,0.06061017422351814,0.008188377629997391,0.005114294608982579,0.007541830582198647,0.0017222427955432273,-0.0007392351121488439,0.0009830089719272904,7.606254286370629e-05,0.0010148424899857034,0.0059189782945449744,0.007186396651602376,0.024558574674890324,0.024516986812376514,0.07972560792217324,0.079607595893235,0.06327207270993628,0.05909167001215202,0.0,-0.0004139657063712221,0.006064304883994663
0.41240999999998484,0.7130000213497867,0.713,1,0.004819867630811814,0.010420130513093042,0.00013645166298758226,0.005391468674284869,-0.0051920145878090376,0.003910755213319792,0.006699858277241563,0.018353235447264353,0.019934407861199065,0.053875539897470154,0.0060086976581921366,0.002663174879690242,0.03522703576359523,0.017827140802386534,0.002160954150126582,0.0029618363766850207,-0.0011727357461753663,0.002183068870324707,0.005444939852381889,0.00798754408104788,0.01494663713576319,0.015657937501487584,0.04601142546510287,0.04684820360393609,-0.009674864921353183,-0.008595743588082136,0.0,0.0017666036582002676,-0.006011534783370891
0.41240999999998484,0.7435000194558767,0.7435,1,0.02229569941085698,0.013772419602581553,-0.005535151379189909,0.002063567976500877,0.016811033393016324,0.015756381976437604,0.005434348442439472,0.006043115692715286,0.02937629047046178,0.008731108313960546,0.0023185931328992206,0.0016771583711390114,0.009423681312619081,0.007330388048670935,0.004526107060148234,0.00325405128761286,0.008956762815074048,0.010372821831023877,0.004530427420673497,0.006581102145365527,0.011035382639436922,0.010499508511647928,0.077462965604927,0.07723329242325158,-0.007225258939887098,-0.008802323455809304,0.0,0.002128869717858919,-0.004962324370540969
0.41240999999998484,0.5565000135364383,0.5565,1,-0.0030523125718088196,0.005105289385177745,-0.014080389488781436,0.0009606019626304097,-0.007046222353031535,0.0026883652779747537,0.006806390581530728,0.0009294544569171848,0.009338626309107898,0.04386865056620195,-0.0011079663750298253,-0.001749662526929665,0.023560690073943267,0.009008969829751318,-0.005249414727216024,-0.004071545980507132,-0.0013280676298647442,0.0006209522864658901,0.0006908228039069187,0.0035829991731165124,0.002768466477189442,0.001423193637515272,0.03406253089566089,0.03669236741821395,0.002053507208765293,0.0015346783402125118,0.0,0.0013865600953366197,-0.005307521589995936
0.41240999999998484,0.8045000267480462,0.8045,1,0.02091730582851083,0.015336242132397225,0.00943911768877962,0.006765050707497364,-0.00800087559678774,0.0068777247920941776,0.003941414226407964,0.0030228187916488737,0.011412484576398523,0.05839657432231792,0.008869479657479742,0.0053795624564201994,0.0036288410013598947,0.016362492211844284,0.009789589972147824,0.01011546822315772,0.005312323310679492,0.006253053846072057,0.007274364156885707,0.01178898332896427,0.015653601220830496,0.014876166415738634,0.06752924449858182,0.06923928990343016,0.004770328178535284,0.007416671169840861,0.0,0.0021780867668321946,-0.0024553770400040165
0.41240999999998484,0.6770000162791672,0.677,1,0.0292674374354496,0.03047921416788954,-0.0028454544039004637,0.018859161857679992,0.030999471993820058,0.01092586638600876,-0.0035090641187864426,0.0036187443830877795,0.003807425597963152,-0.014258262167943493,0.015128504591926495,0.01723038811386279,0.006832620463593573,0.011172324080198616,0.02503366247634605,0.02274381556019418,0.02541555469112568,0.02342813255279508,0.022011918175521998,0.02217237493904973,0.01909019094816398,0.024554930138847908,-0.06670373574321257,-0.05937002696108717,0.01748864981401848,0.01653677528871076,0.0,-0.001447729486786402,0.015927125504644594
0.41240999999998484,0.8605000269573149,0.8605,1,0.012389616077373872,0.044003054037907635,-0.012234900600713612,-0.0008466513935126585,-0.00011719694936775937,0.009058304647468419,0.0002473159661246349,0.005912631504709438,0.026857227896747844,0.04289461969362099,0.00326721472557896,0.0034426229331050175,0.0033627694574628465,0.016807456126613492,0.0028385552314406227,0.002773206974548188,-5.0320578164289034e-05,0.0007034853763529192,0.005920501592818663,0.0037639367444153747,0.016226591825383975,0.015333004692858516,0.12082390299062336,0.11808337915463715,0.0012241326120997265,0.0009729154336686818,0.0,-0.00043601366310795696,0.004868664446635869
0.41240999999998484,0.9975000220307231,0.9975,1,0.02035485791688579,0.02388004333788192,0.04477424865263473,0.015559063059645196,0.01642195591206736,0.013976757241089838,-0.0004899519138522112,0.0047957807597136795,0.008745038361428285,-0.006251585261392289,0.01575835973182709,0.021332771835242913,0.008749340181733772,0.018199099138059997,0.012397106134273094,0.010738524838126757,0.011642148808502633,0.011364221700569655,0.01690347016763317,0.016387323460465522,0.03440731182135526,0.03387703102510093,0.12529106023721343,0.1217868106513457,-0.009089933934075907,-0.0076282317022682376,0.0,0.0036451305375137188,-0.0024377306679836154
0.41240999999998484,0.8730000263754226,0.873,1,-0.010505572366777764,-0.024004132911888954,0.011078142040052117,0.005937733849803579,0.010396593418552126,-0.007006494576285758,0.02633731860668592,0.005764608257139421,0.014828744687765499,0.015243031710773512,-0.000496056418549582,-0.0008492258411922382,-0.001112278383784897,-0.0020883046165844953,2.9653806022409412e-05,-7.954076168930512e-05,0.025253534878975706,0.020242430834149845,0.02443478874623856,0.022002777935521873,0.03622162584431922,0.03592435042036286,0.11676178675831034,0.11394418034809764,0.008693657763967657,0.006175201001842976,0.0,-0.0006398231408984678,0.008101294484507932
0.41240999999998484,0.708000014506539,0.708,1,0.025135174089654218,0.006745358292983621,0.01861484064496447,0.011040758386605098,0.04774520246816735,0.012222102102193712,-0.002822668824067529,0.011310342965471919,0.014044894614016777,0.006447507948832358,0.009887689963873694,0.013344551203658059,0.00975847860649421,0.01672611457523854,0.021756713647146837,0.01894861513816819,0.021037692148788832,0.01989603308674002,0.020700733793589644,0.01720757712973196,0.018875865411794635,0.017386354812337065,-0.025802366192995772,-0.021059987675928076,-0.010731998588407853,-0.012018120089321647,0.0,0.009388219153933548,-0.0001956643071098396
